시군명,사업장명,인허가일자,영업상태명,폐업일자,병상수(개),의료기관종별명,의료인수(명),입원실수(개),진료과목내용,연면적(㎡),소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
안산시,코코이비인후과의원,20060918,운영중,,0,,1,0,"이비인후과, 소아청소년과, 내과",90.1,"경기도 안산시 단원구 원초로 30 (원곡동, 보성프라자 408호)",경기도 안산시 단원구 원곡동 846 보성프라자 408호,15382,37.3283959381,126.8017019645
안산시,심일정신건강의학과의원,20070131,운영중,,49,,3,6,정신건강의학과,491.91,"경기도 안산시 단원구 원포공원1로 35, 303,304호 (초지동)","경기도 안산시 단원구 초지동 743번지 6호 제일프라자 303,304호",425856,37.3018684564,126.8124861233
안산시,성민의원,20070321,운영중,,0,,2,0,"소아청소년과, 피부과, 비뇨기과, 재활의학과, 이비인후과, 성형외과, 신경외과, 정형외과, 내과",151.5,"경기도 안산시 단원구 중앙대로 457, 2,3층 (원곡동)",경기도 안산시 단원구 원곡동 798번지 11호,15393,37.3282180535,126.7899872354
안산시,건강메디케어의원,20070403,운영중,,0,,5,0,직업환경의학과,325.94,"경기도 안산시 단원구 풍전로 37-24, 317동 514-520호, 523호 (원곡동)","경기도 안산시 단원구 원곡동 994번지 8호 트리플렉스 317동 514~520호, 523호",425850,37.3262367660,126.7887755794
안산시,프로포즈성형외과의원,20070615,운영중,,0,,3,0,"가정의학과, 비뇨의학과, 피부과, 성형외과",542.34,"경기도 안산시 단원구 고잔1길 17, 402,403,501호 (고잔동, 대유빌딩)","경기도 안산시 단원구 고잔동 534-1 대유빌딩 402,403,501호",15360,37.3186579952,126.8356050338
안산시,연세드림정신과의원,20070910,운영중,,0,,2,0,"신경과, 정신건강의학과, 내과",487.12,"경기도 안산시 단원구 광덕대로 161, 401~402호 (고잔동, 웅신아트프라자)","경기도 안산시 단원구 고잔동 708 웅신아트프라자 401, 402호",15471,37.3109956565,126.8291046574
안산시,월드코아의원,20071022,운영중,,0,,1,0,"비뇨기과, 가정의학과, 성형외과, 피부과, 소아청소년과, 내과",94.08,"경기도 안산시 단원구 중앙대로 915, 511호 (고잔동, 월드코아)",경기도 안산시 단원구 고잔동  541-4 월드코아 511호,15361,37.3171856552,126.8382701632
안산시,해맑은소아청소년과의원,20071105,운영중,,0,,1,0,소아청소년과,119.39,"경기도 안산시 단원구 선부로 183, 201호 (선부동, 화성프라자)",경기도 안산시 단원구 선부동 1087-11 화성프라자 2층 1호,15217,37.3419966433,126.8154057123
안산시,본오정형외과의원,20170110,운영중,,25,,1,8,"내과, 외과, 정형외과, 신경외과, 피부과, 비뇨기과, 재활의학과",644.16,경기도 안산시 상록구 석호로 320 (본오동),경기도 안산시 상록구 본오동 862번지 8호,15551,37.2932347610,126.8660425658
안산시,정정형외과의원,19920413,운영중,,0,,2,0,"소아청소년과, 외과, 신경외과, 정형외과, 내과",360.04,"경기도 안산시 상록구 용신로 432, 2층 (본오동)",경기도 안산시 상록구 본오동 1111번지 1호 (2층),426818,37.3012695654,126.8700710271
안산시,이기영산부인과의원,19930428,운영중,,0,,1,0,"소아청소년과, 산부인과",123.12,"경기도 안산시 상록구 예술광장1로 126, 302~304호 (성포동)",경기도 안산시 상록구 성포동 593번지 11호 경동프라자 302~304호,426837,37.3269263267,126.8441670108
안산시,연세내과의원,19930518,운영중,,0,,1,0,내과,0,"경기도 안산시 상록구 화랑로 514, 210,211호 (성포동, 주공아파트종합상가)",경기도 안산시 상록구 성포동 588번지 2호 주공상가201~211,426837,37.3201608685,126.8448691221
안산시,서울의원,19950118,운영중,,20,,1,4,"피부과, 비뇨기과, 이비인후과, 신경외과, 정형외과, 소아청소년과, 내과",373.9,"경기도 안산시 상록구 건건3길 5, 401호 (건건동, 센타프라자)",경기도 안산시 상록구 건건동 650번지 1호 401호,426210,37.3044469136,126.9022150725
안산시,상록수산부인과의원,19950414,운영중,,0,,2,0,산부인과,323.9,"경기도 안산시 상록구 상록수로 50, 302~307호 (본오동, 미림프라자)",경기도 안산시 상록구 본오동 874번지 5호 미림프라자 302~307호,426815,37.3022008187,126.8655385335
안산시,수암강서의원,19950426,운영중,,0,,1,0,내과,0,"경기도 안산시 상록구 수인로 2012, 2층 (수암동)",경기도 안산시 상록구 수암동 503번지 12호 2층,426400,37.3628203517,126.8760614572
안산시,이화산부인과의원,19950428,운영중,,0,,1,0,산부인과,147.62,"경기도 안산시 상록구 샘골로 141, 202~203호 (본오동)",경기도 안산시 상록구 본오동 880-2번지 202~203호,15540,37.2964264555,126.8628340475
안산시,지성메디칼의원,19950428,운영중,,1,,2,1,"내과, 외과, 산부인과, 소아청소년과, 피부과, 비뇨기과, 영상의학과, 가정의학과",467.87,"경기도 안산시 상록구 샘골로 190, 2층 (본오동, 국제프라자)",경기도 안산시 상록구 본오동 872번지 2호 국제프라자 2층,426815,37.3006940508,126.8635878833
안산시,서울정신건강의학과의원,20010504,운영중,,0,,1,0,"정신건강의학과, 신경과",40.12,"경기도 안산시 상록구 용신로 393, 303호 (본오동, 청암빌딩)",경기도 안산시 상록구 본오동 874번지 8호 청암빌딩 303호,426815,37.3018873447,126.8659135244
안산시,현대내과의원,20010929,운영중,,0,,1,0,"비뇨기과, 이비인후과, 피부과, 외과, 소아청소년과, 내과",150.48,"경기도 안산시 상록구 샘골로 172, 203호 (본오동, 윤창빌딩)",경기도 안산시 상록구 본오동 872번지 9호 윤창빌딩 203호,426815,37.2991971565,126.8634763813
안산시,현제의원,20020110,운영중,,0,,1,0,"비뇨기과, 신경외과, 정형외과, 이비인후과, 피부과, 소아청소년과, 가정의학과, 외과, 내과",153,"경기도 안산시 상록구 초당로 52, 2층 (사동)",안산시 상록구 사동 1398 2층,15630,37.2846382997,126.8532205292
안산시,참사랑의원,20020220,운영중,,0,,1,0,"외과, 산부인과, 비뇨기과, 피부과, 소아청소년과, 이비인후과, 내과",151.9,경기도 안산시 상록구 부곡로 28 (부곡동),경기도 안산시 상록구 부곡동 606번지,426819,37.3250016554,126.8597598068
안산시,박승철내과의원,20020226,운영중,,0,,1,0,내과,124.59,"경기도 안산시 상록구 부곡로 128, 2층 (부곡동)",경기도 안산시 상록구 부곡동 533번지 11호 2층,426819,37.3331539960,126.8638221175
안산시,밝은성모안과의원,20020302,운영중,,0,,1,0,안과,79.6,"경기도 안산시 상록구 샘골로 148, 2층 (본오동, 한미빌딩)",경기도 안산시 상록구 본오동 872번지 19호 2층,426815,37.2969883231,126.8633934493
안산시,조병섭내과의원,20020419,운영중,,0,,1,0,"비뇨기과, 피부과, 정형외과, 이비인후과, 소아청소년과, 내과",134.9,"경기도 안산시 상록구 예술광장1로 124, 201호 (성포동, 선경프라자)",경기도 안산시 상록구 성포동 593번지 10호 선경프라자 2층201,426837,37.3267477487,126.8444733190
안산시,연세가정의학과의원,20020423,운영중,,0,,1,0,"가정의학과, 비뇨기과, 피부과, 이비인후과, 소아청소년과, 정형외과, 외과, 내과",95.2,"경기도 안산시 상록구 본삼로 38, 월드아파트상가3동 202호 (본오동)",경기도 안산시 상록구 본오동 872번지 월드아파트 상가 3동 202호,15538,37.3006612719,126.8641974617
안산시,누가의원,20020624,운영중,,0,,1,0,"가정의학과, 정형외과, 산부인과, 안과, 비뇨기과, 피부과, 이비인후과, 소아청소년과, 내과",158.59,경기도 안산시 상록구 각골로 70 (본오동),경기도 안산시 상록구 본오동 762번지 18호 2층,426808,37.2957593708,126.8729489233
안산시,보라성형외과의원,20161201,운영중,,0,,1,0,성형외과,232.32,"경기도 안산시 단원구 고잔1길 7, 3층 306~308호 (고잔동, 석탑프라자)",경기도 안산시 단원구 고잔동 533번지 2호 3층 306~308호,15360,37.3187133499,126.8342276478
안산시,김경천안과의원,19960327,운영중,,1,,1,1,안과,157.62,"경기도 안산시 상록구 예술광장1로 126, 205~206호 (성포동, 경동프라자)",경기도 안산시 상록구 성포동 593번지 11호 경동프라자205~206호,426837,37.3269263267,126.8441670108
안산시,안리숙내과의원,19980130,운영중,,0,,1,0,"소아청소년과, 내과",81.6,"경기도 안산시 상록구 감골1로 29, 1층 101호 (사동, 월드크리닉)",경기도 안산시 상록구 사동 1346번지 월드크리닉센타1층101호,426751,37.2879140634,126.8522561297
안산시,양세의원,19980916,운영중,,0,,2,0,"재활의학과, 이비인후과, 비뇨기과, 피부과, 정형외과, 소아청소년과, 외과, 내과",295.32,"경기도 안산시 상록구 석호로 184 (사동, 1,2층 각일부)",경기도 안산시 상록구 사동 1305번지 9호,426823,37.2960326103,126.8517239311
안산시,우리외과의원,19990521,운영중,,0,,2,0,"비뇨의학과, 피부과, 신경외과, 정형외과, 소아청소년과, 외과, 내과",317.4,"경기도 안산시 상록구 석호로 310-1, 1~3층 (본오동)",안산시 상록구 본오동 862-2호,15551,37.2932928358,126.8651056497
안산시,반월제일의원,19990819,운영중,,0,,1,0,"비뇨의학과, 피부과, 이비인후과, 소아청소년과, 성형외과, 신경외과, 정형외과, 외과, 내과",121.88,"경기도 안산시 상록구 건건1길 27, 105호 (건건동, 한일프라자 )",경기도 안산시 상록구 건건동 902-1번지 한일프라자 105호,15521,37.3028944295,126.9017985795
안산시,한사랑내과의원,20010320,운영중,,0,,2,0,내과,125.08,"경기도 안산시 단원구 선부로 223, 2층 (와동)",경기도 안산시 단원구 와동 812번지 13호,425842,37.3416893917,126.8199581628
안산시,경혜신소아과의원,20010330,운영중,,0,,3,0,"소아청소년과, 이비인후과",103.64,"경기도 안산시 단원구 예술대학로 83, 202호 (고잔동)",경기도 안산시 단원구 고잔동 675-1. 202호,15340,37.3244082237,126.8371120032
안산시,다사랑이비인후과의원,20010410,운영중,,5,,2,5,이비인후과,323.2,"경기도 안산시 단원구 고잔로 76, 403-2호 (고잔동, 영풍프라자)",경기도 안산시 단원구 고잔동 533-3 영풍프라자 403-2호,15360,37.3188431542,126.8348698090
안산시,김장호성형외과의원,20010420,운영중,,0,,3,0,성형외과,163.83,"경기도 안산시 단원구 예술대학로 17, 518호 (고잔동, 중앙노블레스빌딩)",경기도 안산시 단원구 고잔동 534번지 3호 518호,425868,37.3186720112,126.8364965083
안산시,안산방사선과의원,19871215,운영중,,0,,1,0,영상의학과,181.8,"경기도 안산시 단원구 광덕2로 164, 2층 (고잔동, 메디피아빌딩)",경기도 안산시 단원구 고잔동 716 메디피아 2층,15476,37.3096483167,126.8283492704
안산시,김태준내과의원,19880112,운영중,,0,,1,0,내과,137.69,"경기도 안산시 단원구 원선로 50, 406호 (원곡동, 벽산상가)","경기도 안산시 단원구 원곡동 828-5 벽산블루밍상가 406,407호",15381,37.3283366593,126.8008220902
안산시,이상기이비인후과의원,19880122,운영중,,0,,1,0,"소아청소년과, 이비인후과",43.5,경기도 안산시 단원구 화랑로 103 (원곡동),경기도 안산시 단원구 원곡동 846-3,15382,37.3270474301,126.8007776003
안산시,장내과의원,19880415,운영중,,0,,1,0,내과,153.5,경기도 안산시 단원구 화랑로 30 (원곡동),경기도 안산시 단원구 원곡동 763번지 6호,425845,37.3318779973,126.7960821742
안산시,강남의원,19890208,운영중,,0,,1,0,"내과, 정형외과, 영상의학과, 가정의학과",145.82,"경기도 안산시 단원구 원선1로 38, 상가동 206~210호 (초지동,  )",경기도 안산시 단원구 초지동 604번지 206호~210호 상가동,15387,37.3261638079,126.8037881701
안산시,정환교피부과의원,19900402,운영중,,0,,1,0,"비뇨기과, 피부과",136.55,"경기도 안산시 단원구 중앙대로 915, 5층 (고잔동, 월드코아)",경기도 안산시 단원구 고잔동 541-4 월드코아 5층,15361,37.3171856552,126.8382701632
안산시,염이비인후과의원,19900420,운영중,,0,,1,0,이비인후과,117.49,"경기도 안산시 단원구 고잔1길 16, 401호 (고잔동, 중앙마케이트)",경기도 안산시 단원구 고잔동 535번지 중앙아케이트 401호,425868,37.3180426163,126.8351702983
안산시,메이퀸이지은산부인과의원,19900607,운영중,,10,,3,10,"피부과, 내과, 소아청소년과, 산부인과",854.58,"경기도 안산시 단원구 선부광장1로 10, 302호, 501(일부)호 (선부동, 동양빌딩)","경기도 안산시 단원구 선부동 1070번지 11호 동양빌딩 302,501호(일부)",15240,37.3355311654,126.8072124608
안산시,김안과의원,19910418,운영중,,0,,1,0,"성형외과, 안과",105.16,"경기도 안산시 단원구 선부광장1로 70, 304호 (선부동)",경기도 안산시 단원구 선부동 1076-4,15239,37.3359373238,126.8119386607
안산시,임정신과의원,19910503,운영중,,0,,1,0,"내과, 신경과, 정신건강의학과",63.57,"경기도 안산시 단원구 화랑로 358, 2층 (고잔동, 자유센터)",경기도 안산시 단원구 고잔동 518번지 자유센터 2층,425711,37.3209916730,126.8274695732
안산시,선부한빛의원,20090119,운영중,,0,,1,0,"마취통증의학과, 재활의학과, 안과, 신경외과, 정형외과, 비뇨기과, 피부과, 소아청소년과, 외과, 내과",226.5,"경기도 안산시 단원구 달미로 84, 2~3층 (선부동)","경기도 안산시 단원구 선부동 1090번지 2,3층",425831,37.3432404081,126.8153831315
안산시,하이안의원,20090120,운영중,,0,,1,0,피부과,156,"경기도 안산시 단원구 원초로 30, 409호 (원곡동, 보성프라자)",경기도 안산시 단원구 원곡동 846번지 보성프라자 409호,425907,37.3283959381,126.8017019645
안산시,미드림의원,20080624,운영중,,0,,2,0,"피부과, 성형외과, 내과",313.07,"경기도 안산시 단원구 광덕3로 167, 301,302호 (고잔동, 신영프라자)","경기도 안산시 단원구 고잔동 726번지 6호 신영프라자 301, 302호",425809,37.3127043402,126.8315947772
안산시,노상원정형외과의원,20050121,운영중,,29,,2,8,"비뇨의학과, 피부과, 재활의학과, 신경외과, 정형외과, 외과, 내과",484.31,"경기도 안산시 단원구 원초로 30, 보성프라자 3층 307호 (원곡동)",경기도 안산시 단원구 원곡동 846번지 보성프라자 307호,425776,37.3283959381,126.8017019645
안산시,스마일내과의원,20020228,운영중,,0,,1,0,"소아청소년과, 내과",154.23,"경기도 안산시 상록구 광덕1로 366, 304~305호 (이동, 로진메디칼)","경기도 안산시 상록구 이동 717번지 로진메디칼3층 304호, 305호",426863,37.3073473658,126.8505209338
안산시,안산고려의원,20020307,운영중,,49,,3,13,"신경과, 정신건강의학과, 내과",688.57,"경기도 안산시 상록구 광덕1로 366, 6층 (이동, 로진메디칼빌딩)",경기도 안산시 상록구 이동 717번지 로진메디칼6층,426863,37.3073473658,126.8505209338
안산시,현가정의학과의원,20180627,운영중,,0,,1,0,"내과, 신경과, 외과, 정형외과, 마취통증의학과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 가정의학과",182.05,"경기도 안산시 상록구 본오로 128, 2층 (본오동)",경기도 안산시 상록구 본오동 814번지,15542,37.2965110440,126.8668387118
안산시,안산윤내과의원,20180302,운영중,,0,,1,0,"내과, 소아청소년과, 이비인후과, 피부과",341,"경기도 안산시 단원구 초지동로 35, 2층 (초지동)",경기도 안산시 단원구 초지동 733번지 4호,15448,37.3070029934,126.8165807111
안산시,선부재활의학과의원,20171010,운영중,,0,,2,0,"정형외과, 신경외과, 마취통증의학과, 재활의학과",286.15,"경기도 안산시 단원구 선부광장1로 70, 401호 (선부동, 군자빌딩)",경기도 안산시 단원구 선부동 1076번지 4호,15239,37.3359373238,126.8119386607
안산시,365장편한호내과의원,20180420,운영중,,0,,1,0,"내과, 신경과, 외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과",186.55,"경기도 안산시 상록구 샘골로 150, 동성빌딩 202,203호 (본오동)",경기도 안산시 상록구 본오동 872번지 18호 동성빌딩,15538,37.2972135978,126.8633802679
안산시,미앤미의원,20150413,운영중,,0,,1,0,"비뇨기과, 가정의학과, 산부인과, 외과, 내과, 성형외과, 피부과",206.45,"경기도 안산시 단원구 고잔1길 7, 3층 304호 (고잔동, 석탑프라자)",경기도 안산시 단원구 고잔동 533번지 2호 석탑프라자 3층,425868,37.3187133499,126.8342276478
안산시,만인마취통증의학과의원,20150501,운영중,,0,,2,0,"비뇨의학과, 산부인과, 이비인후과, 흉부외과, 신경과, 피부과, 외과, 재활의학과, 신경외과, 정형외과, 마취통증의학과, 내과",212.89,"경기도 안산시 상록구 샘골로 153, 201-1호 (본오동)",경기도 안산시 상록구 본오동 879번지 11호 극동프라자 201-1호,426815,37.2975894901,126.8628806516
안산시,넘버원정형외과의원,20170102,운영중,,0,,3,0,"내과, 정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과",274.24,"경기도 안산시 단원구 광덕4로 234, 2층 209~213호 (고잔동, 천혜로데오프라자)",경기도 안산시 단원구 고잔동 729-3번지 천혜로데오프라자 2층 209~213호,15464,37.3144109958,126.8385540508
안산시,안산성모정형외과의원,20180802,운영중,,0,,1,0,"내과, 신경과, 정신건강의학과, 정형외과, 신경외과, 흉부외과, 마취통증의학과, 소아청소년과, 피부과, 재활의학과, 가정의학과",285.93,"경기도 안산시 단원구 선부광장1로 56, 4층 401,407호 (선부동)",경기도 안산시 단원구 선부동 1076번지 1호,15239,37.3365972746,126.8107247480
안산시,임신경외과의원,20150731,운영중,,10,,2,4,"정형외과, 마취통증의학과, 신경외과",1190.53,"경기도 안산시 상록구 예술광장로 35, 5층 501호 (월피동)",경기도 안산시 상록구 월피동 445번지 29호,15288,37.3281807462,126.8477003755
안산시,톡스앤필의원,20150901,운영중,,0,,1,0,피부과,1102.4,"경기도 안산시 단원구 예술대학로 17, 620~622호 (고잔동, 안산중앙노블레스)",경기도 안산시 단원구 고잔동 534번지 3호 안산중앙노블레스 620~622,15360,37.3186720112,126.8364965083
안산시,수가정의학과의원,20160307,운영중,,0,,1,0,"내과, 소아청소년과, 이비인후과, 피부과, 가정의학과",159.41,"경기도 안산시 상록구 광덕산3로 43, 1층 (월피동)",경기도 안산시 상록구 월피동 509번지 1층,15259,37.3348793804,126.8463217021
안산시,JW의원,20150930,운영중,,0,,1,0,피부과,161.4,경기도 안산시 상록구 샘골로 131 (본오동),경기도 안산시 상록구 본오동 880번지 6호,15540,37.2955878430,126.8627734253
안산시,안산적성의원,20160401,운영중,,0,,1,0,"내과, 정형외과, 안과",120,"경기도 안산시 단원구 순환로 352 (와동, 안산운전면허시험장)",경기도 안산시 단원구 와동 95번지 5호,15245,37.3455668657,126.8281197833
안산시,세종마취통증의학과의원,20020425,운영중,,0,,1,0,"재활의학과, 신경외과, 정형외과, 마취통증의학과, 내과",178.73,"경기도 안산시 단원구 선부로 187, 4층 (선부동, 유송빌딩)",경기도 안산시 단원구 선부동 1087-23 4층,15217,37.3419459593,126.8159932274
안산시,에스미의원,20020703,운영중,,0,,1,0,"정신건강의학과, 산부인과, 성형외과, 비뇨기과, 피부과, 정형외과, 이비인후과, 소아청소년과, 외과, 내과",123.22,"경기도 안산시 단원구 고잔로 76, 205호 (고잔동, 영풍프라자)",경기도 안산시 단원구 고잔동 533번지 3호 영풍맘모프라자 205호,425718,37.3188431542,126.8348698090
안산시,고잔방사선과의원,20020802,운영중,,0,,1,0,영상의학과,245.28,"경기도 안산시 단원구 광덕대로 151, 508호 (고잔동, 삼영타운)",경기도 안산시 단원구 고잔동 708-2  삼영타운508호,15471,37.3101299283,126.8290333569
안산시,밝은마음정신건강의학과의원,20021021,운영중,,49,,4,10,정신건강의학과,825.42,"경기도 안산시 단원구 선부광장1로 38, 301,307,308호 (선부동, 상록타운)","경기도 안산시 단원구 선부동 1070-18 상록타운 301,307,308호",15240,37.3366345730,126.8093923381
안산시,강남피부과의원,20021102,운영중,,0,,1,0,피부과,148.2,"경기도 안산시 단원구 고잔2길 45, 403호 (고잔동, 크스모플라자)",경기도 안산시 단원구 고잔동 535-2  코스코프라자 403호,15360,37.3179216253,126.8360968109
안산시,우리들소아과의원,20021106,운영중,,0,,1,0,내과,110,"경기도 안산시 단원구 와동로 4, 2층 (와동)",경기도 안산시 단원구 와동 682-9 2층,15270,37.3312817913,126.8268360330
안산시,서울김안과의원,20021207,운영중,,0,,1,0,안과,165.62,"경기도 안산시 단원구 광덕1로 55, 303,304호 (초지동, 21세기타워)","경기도 안산시 단원구 초지동 729번지 21세기타워 303,304호",425854,37.3088195105,126.8158420574
안산시,명문소아청소년과의원,20030314,운영중,,0,,6,0,"피부과, 이비인후과, 소아청소년과, 내과",143.99,"경기도 안산시 단원구 고잔로 76 (고잔동, 영풍프라자 3층)",경기도 안산시 단원구 고잔동 533-3 영풍프라자 3층,15360,37.3188431542,126.8348698090
안산시,고은산부인과의원,20030430,운영중,,0,,1,0,"산부인과, 피부과, 비뇨기과",163.3,"경기도 안산시 단원구 중앙대로 459, 4층 (원곡동)",경기도 안산시 단원구 원곡동 798-9번지 4층,15393,37.3280936966,126.7902931662
안산시,길맨비뇨기과의원,20030507,운영중,,0,,1,0,"피부과, 비뇨기과",119.5,"경기도 안산시 단원구 중앙대로 907, 1동 4층 1401호 (고잔동, 안산종합상가)",경기도 안산시 단원구 고잔동 541 안산종합상가 1401호,15361,37.3171346513,126.8372097432
안산시,안산중앙역마취통증의학과의원,20160802,운영중,,0,,1,0,"정형외과, 마취통증의학과",314,"경기도 안산시 단원구 중앙대로 899, 2층 (고잔동, 롯데프라자)",경기도 안산시 단원구 고잔동 537-4번지 롯데프라자 2층,15360,37.3172923375,126.8363957778
안산시,희망의원,20060112,운영중,,0,,1,0,"이비인후과, 재활의학과, 성형외과, 정형외과, 소아청소년과, 외과, 내과",143.65,"경기도 안산시 상록구 반석로 77, 1층 (본오동)",경기도 안산시 상록구 본오동 805번지 15호 1층,426810,37.2967897659,126.8683934017
안산시,미즈피아산부인과의원,20060309,운영중,,26,,8,18,"소아청소년과, 산부인과, 내과",870.01,경기도 안산시 상록구 샘골로 112 (본오동),경기도 안산시 상록구 본오2동 871번지 15호,426814,37.2937693785,126.8632062110
안산시,고외과의원,20061002,운영중,,29,,1,8,"신경외과, 비뇨기과, 외과, 소아청소년과, 정형외과, 내과",357.72,"경기도 안산시 상록구 선진4길 39-1, 1~4층 (사동)",경기도 안산시 상록구 사동 1471번지 11호 1~4층,426825,37.2802316665,126.8517805180
안산시,현대외과의원,20071220,운영중,,0,,1,0,"신경외과, 방사선종양학과, 비뇨기과, 소아청소년과, 피부과, 이비인후과, 정형외과, 외과, 내과",308.16,"경기도 안산시 상록구 건건로 117 (건건동, 2층)",경기도 안산시 상록구 건건동 536번지 5호 2층,426210,37.3113097224,126.9046547204
안산시,다솜의원,20071025,운영중,,0,,2,0,"가정의학과, 내과, 외과, 비뇨의학과, 피부과, 이비인후과, 소아청소년과",97.38,"경기도 안산시 상록구 충장로 432 (성포동, 홈플러스내2층)",경기도 안산시 상록구 성포동 586번지 홈플러스내 2층,426837,37.3171248925,126.8500756669
안산시,우리마취통증의학과의원,20040130,운영중,,0,,1,0,"재활의학과, 신경외과, 마취통증의학과, 정형외과",177.97,"경기도 안산시 단원구 예술대학로 9, 401,402호 (고잔동, 보배프라자)","경기도 안산시 단원구 고잔동 535번지 4호 보배프라자 401, 402호 일부",425022,37.3178248206,126.8365152415
안산시,원곡바른메지칼의원,20040607,운영중,,29,,2,11,내과,680,경기도 안산시 단원구 원곡로 55 (원곡동),경기도 안산시 단원구 원곡동 751-8 지층-4층,15376,37.3320809297,126.7938339628
안산시,차앤박피부과의원,20080326,운영중,,0,,3,0,피부과,298.48,"경기도 안산시 단원구 중앙대로 907, 1동 (고잔동, 안산종합상가1402~1404호, 1405호일부)",경기도 안산시 단원구 고잔동541 안산종합상가4층1402~1404호1405호일부,15361,37.3171346513,126.8372097432
안산시,두리연합의원,20080806,운영중,,0,,2,0,"비뇨기과, 피부과, 소아청소년과, 산부인과, 정형외과, 내과",210,"경기도 안산시 단원구 라성로 36, B동 201호 (원곡동)",경기도 안산시 단원구 원곡동 846번지 3호,425907,37.3271900411,126.8005053835
안산시,정이비인후과의원,20011101,운영중,,0,,2,0,"소아청소년과, 안과, 이비인후과",86.13,"경기도 안산시 단원구 초지로 100, 303호 (초지동, 세종프라자)",경기도 안산시 단원구 초지동 735-1외1필지 세종프라자 303호,15448,37.3077612978,126.8152197190
안산시,고잔연세소아청소년과의원,20020226,운영중,,0,,3,0,"소아청소년과, 이비인후과, 피부과",194.28,"경기도 안산시 단원구 광덕대로 174, B동 503,507-2호 (고잔동, 월드타운)","경기도 안산시 단원구 고잔동 768 월드타운 503, 507-2호",15470,37.3119260049,126.8310374164
안산시,서울안과의원,20020226,운영중,,0,,5,0,안과,416.05,"경기도 안산시 단원구 광덕대로 174, B동 407,505호 (고잔동, 월드타운)","경기도 안산시 단원구 고잔동 월드타운 B동 407,505호",425906,37.3119260049,126.8310374164
안산시,최원호안과의원,20020313,운영중,,0,,1,0,안과,182.46,"경기도 안산시 단원구 선부광장1로 62, 302호 (선부동, 동원상가)",경기도 안산시 단원구 선부동 1076번지 2호 동원빌딩 302호,425831,37.3362851630,126.8113033222
안산시,세종정형외과의원,20020322,운영중,,29,,3,13,"피부과, 소아청소년과, 비뇨기과, 신경외과, 외과, 재활의학과, 정형외과",752.97,"경기도 안산시 단원구 초지로 100, 306~308호 (초지동, 세종프라자)",경기도 안산시 단원구 초지동 735번지 1호 세종프라자 306~308호,425855,37.3077612978,126.8152197190
안산시,중앙이비인후과의원,20020413,운영중,,0,,2,0,"소아청소년과, 이비인후과",93.41,"경기도 안산시 단원구 광덕3로 178, 301호 (고잔동, 화승타운)",경기도 안산시 단원구 고잔동 768-2 화승타운 301호,15470,37.3120596479,126.8323565840
안산시,일동튼튼의원,20041204,운영중,,0,,1,0,"신경외과, 정형외과, 비뇨기과, 피부과, 소아청소년과, 외과, 내과",329.51,"경기도 안산시 상록구 일동로 24, 2층 (일동)",경기도 안산시 상록구 일동 632번지 14호 2층,426860,37.3099538709,126.8691296522
안산시,연세조내과의원,20050304,운영중,,0,,2,0,"이비인후과, 소아청소년과, 내과",99.17,"경기도 안산시 상록구 샘골로 147 (본오동, 대산빌딩)",경기도 안산시 상록구 본오동 879번지 14호 201호,15539,37.2970033142,126.8628291816
안산시,연세우리의원,20051202,운영중,,28,,1,8,"재활의학과, 이비인후과, 신경외과, 정형외과, 비뇨기과, 피부과, 소아청소년과, 외과, 내과",384.41,"경기도 안산시 상록구 항가울로 14-1, 2-3층 (사동)","안산시 상록구 사동 1418-3. 2,3,4층",15629,37.2831651381,126.8475814796
안산시,진내과의원,20030908,운영중,,0,,3,0,"이비인후과, 소아청소년과, 내과",244.65,"경기도 안산시 상록구 샘골로 140, 201,202,204호 (본오동, 경남빌딩)","경기도 안산시 상록구 본오동 871번지 3호 경남빌딩 201, 202, 204호",426814,37.2962217576,126.8633209306
안산시,미래의원,20031101,운영중,,0,,1,0,피부과,151.17,"경기도 안산시 상록구 샘골로 144, 201~202호 (본오동, 유경빌딩)","경기도 안산시 상록구 본오동 871번지 1호 유경빌딩 201, 202호",426814,37.2966096988,126.8633853575
안산시,행복한여성의원,20040126,운영중,,0,,1,0,"비뇨기과, 피부과, 산부인과, 소아청소년과, 내과",386.4,"경기도 안산시 상록구 샘골로 187, 2층 (본오동)",경기도 안산시 상록구 본오동 879번지 2호 2층,426815,37.3004926600,126.8630141295
안산시,진외과의원,20040329,운영중,,24,,1,7,"외과, 정형외과, 비뇨기과, 피부과, 내과",395.31,"경기도 안산시 상록구 예술광장1로 54, 2층 (월피동, 오성프라자)",경기도 안산시 상록구 월피동 445번지 21호 오성프라자2층,426853,37.3288578668,126.8478976979
안산시,재)성빈센트드뽈자비의수녀회유지재단안산빈센트의원,20040705,운영중,,0,,4,0,"이비인후과, 안과, 비뇨의학과, 피부과, 신경외과, 정신건강의학과, 정형외과, 산부인과, 소아청소년과, 외과, 내과",708.71,"경기도 안산시 상록구 한양대학로 39 (사동, 1~2층)",경기도 안산시 상록구 사동 1151번지 1~2층,426896,37.3005074790,126.8394092499
